width,creator_id,height,video_description,comment_count,like_count,duration,create_time,view_count,share_count,video_id
1080,bf935ec7-d76a-459d-bb79-6d1617c1d1af,720,unboxing on fashion!,1139,,121,1750343883,342984,1557,4bb4ee23-f24f-422a-bbf9-a55a082eafa5
720,bf935ec7-d76a-459d-bb79-6d1617c1d1af,1080,reaction on fitness!,0.0.0,,54,1752763083,19679,3353,554bf368-b732-4c5b-8807-daceab351fdb
1080,bf935ec7-d76a-459d-bb79-6d1617c1d1af,720,review on tech!,3054,36035,127,1748788683,896664,3413,a8aa8ec0-0ed7-4621-bf36-14bab09dfc0b
1080,bf935ec7-d76a-459d-bb79-6d1617c1d1af,720,vlog on fashion!,6868,278587,81,1750948683,36694,2469,d13c3a01-2d07-4f95-b825-2b890c635e62
1080,bf935ec7-d76a-459d-bb79-6d1617c1d1af,1080,review on fitness!,3241,3088,100,1752331083,223274,1066,c6942c4d-bd70-4213-84c5-cf8c49921905
0.0.0,485fcadd-a716-48a2-a1d0-833af92f5535,0.0.0,unboxing on fashion!,8143,473527,50,1750257483,318456,845,174d20dc-2a2f-4335-a4d0-be6e08ed0d2a
720,485fcadd-a716-48a2-a1d0-833af92f5535,1080,challenge on food!,5459,438174,10,1752244683,838148,2227,82779212-6d93-410b-a046-bc4dd3b8e363
1080,485fcadd-a716-48a2-a1d0-833af92f5535,720,reaction on food!,2199,48168,82,1752935883,575980,1256,2743ee4e-7d08-4dd0-8cc9-105b9647368d
720,485fcadd-a716-48a2-a1d0-833af92f5535,1080,challenge on travel!,5897,55608,?,1750084683,342155,1899,409d9c96-6fcd-4046-bb74-3fc34bc02ffd
720,485fcadd-a716-48a2-a1d0-833af92f5535,?,challenge on tech!,,481515,30,1751812683,986408,71,e6a43956-ba20-4166-a4af-7dd7420dc25f
1080,485fcadd-a716-48a2-a1d0-833af92f5535,1080,unboxing on travel!,2507,360881,24,1750775883,863433,1506,a191fd80-926d-400d-a580-926e6c64e9c9
1080,485fcadd-a716-48a2-a1d0-833af92f5535,720,review on beauty!,?,?,116,1751553483,0.0.0,3313,14bd956c-ad12-4b0a-aa62-deac160f182c
1080,485fcadd-a716-48a2-a1d0-833af92f5535,1080,review on travel!,717,309837,113,1749307083,NaN,,21964282-c4b4-4815-a9e0-fc42183a918c
720,485fcadd-a716-48a2-a1d0-833af92f5535,720,unboxing on travel!,5188,198070,128,1748011083,651627,1809,373bb870-c6fe-4a4d-ad7a-5e80e334eb36
720,485fcadd-a716-48a2-a1d0-833af92f5535,1080,review on food!,2059,355689,120,1752676683,906638,4443,65aaaae0-8a41-47be-afcd-cd9db930b59c
720,485fcadd-a716-48a2-a1d0-833af92f5535,720,reaction on tech!,474,NaN,104,1749307083,720868,93,98bf53a6-714e-4fe3-bfe9-c3237682d540
1080,485fcadd-a716-48a2-a1d0-833af92f5535,1080,unboxing on food!,1337,240553,71,1751639883,507141,973,b6842cbf-6afd-4bb5-ade1-685717eb5e0d
720,485fcadd-a716-48a2-a1d0-833af92f5535,1080,review on fitness!,4102,81526,101,1750516683,880882,4679,563a96bd-9ba7-4ba2-8cdd-59061d0278c7
720,485fcadd-a716-48a2-a1d0-833af92f5535,0.0.0,vlog on travel!,1514,268532,20,1750689483,0.0.0,4287,42f5d117-1a7e-43e5-b543-f426970ecf75
1080,485fcadd-a716-48a2-a1d0-833af92f5535,720,unboxing on tech!,?,,120,1751553483,13167,4316,ab623318-a346-4e02-ba73-9bf80a669e40
720,485fcadd-a716-48a2-a1d0-833af92f5535,0.0.0,reaction on fitness!,8672,408593,175,1750516683,800036,4538,c60cde0b-ff1b-4e7b-bd62-22de5c418b19
1080,485fcadd-a716-48a2-a1d0-833af92f5535,1080,reaction on food!,9227,338998,146,1751553483,786152,3690,d9ce07b0-be24-4575-8080-e9c0f6db11e6
720,485fcadd-a716-48a2-a1d0-833af92f5535,1080,reaction on food!,7526,0.0.0,163,1751467083,734777,2779,a024976c-d6b6-42b5-9ade-cfb44a9df93c
1080,485fcadd-a716-48a2-a1d0-833af92f5535,1080,vlog on fashion!,,13387,161,1751467083,247551,2023,320189b3-a89f-498f-8d15-526467cd6d83
720,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,reaction on food!,3546,,19,1752503883,NaN,2236,efe23bb0-7231-41ff-94fa-5a116d94c91e
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,1080,reaction on food!,4477,259132,165,1752590283,189902,0.0.0,39f52183-cfe0-4810-b42c-01b84456e236
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,challenge on beauty!,3314,,105,1752676683,566035,731,c1d10f8d-3def-49ae-9dab-c737940da7af
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,1080,vlog on food!,0.0.0,7512,,1749825483,137459,3032,58b1aacd-875d-4e8f-b5f9-aefe955d9d39
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,,challenge on beauty!,3953,167839,151,1749393483,794180,189,c120499b-c5ed-416c-881d-6e17e6b9f95c
720,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,1080,vlog on tech!,?,241351,146,1749825483,372671,3534,141ebec4-db3c-4ceb-848f-3617ebef3562
720,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,1080,vlog on fitness!,3235,,18,1750343883,271069,4845,d800c82d-5e42-4641-b8c2-2741d935c018
720,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,review on travel!,2432,28946,169,1748702283,6591,3144,d62c7544-0543-4daa-adc8-cf5f975cf51b
720,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,reaction on beauty!,5192,434473,99,1750775883,218802,,999a09ed-0cc9-41e0-b0bd-e60a0bc67305
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,review on travel!,7907,295873,116,1751726283,596503,3188,af51c8ef-291b-491d-911b-267e66b9aea8
720,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,challenge on fitness!,7854,352827,128,1749566283,389614,2779,76ee0f8a-2808-41bc-8a70-6a2a466b1010
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,reaction on tech!,9949,216183,59,1748011083,737237,4243,0aca7cc9-d889-4871-89f4-0d6efd8bfb3e
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,1080,reaction on beauty!,1452,80821,92,1748011083,226837,3422,05c851ab-e466-49cd-bf8f-33e4457b24e5
1080,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,challenge on fitness!,4090,82460,109,1751726283,527811,3650,70514759-1ed8-45e1-a948-3fdc10e733e1
NaN,d7ad4bdf-ef7c-448e-968d-8b79fc1e241c,720,unboxing on fitness!,9321,17769,121,1747838283,894560,,c105fd7e-6ba3-45bf-b6eb-80a7b8bfa4ae
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,unboxing on tech!,852,175987,,1753022283,789267,600,c20091e6-47f0-433a-bf36-8746947ed99f
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,reaction on travel!,815,278941,62,1752590283,553688,4719,f71d2546-8116-4327-8431-008dc584c135
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,reaction on tech!,636,0.0.0,93,1749479883,879504,2558,a8a1e718-b9d4-4273-b4b8-39948b364ec4
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,reaction on tech!,2084,446575,64,1748270283,607183,3001,539d73f7-8ab7-4696-aa6c-5077e5b21392
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,reaction on beauty!,5475,466145,137,1750084683,74340,NaN,9c47a042-386f-41de-8fb0-7c72317a4792
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,vlog on travel!,3904,189057,76,1749479883,0.0.0,2692,d9c319a4-23f3-4f7f-a298-3fd7c31288dc
720,,720,unboxing on beauty!,5463,421780,22,1749739083,100632,3180,c80630f6-8ab2-497f-8c1a-97d7672106f5
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,vlog on tech!,6214,228501,17,1749307083,723409,2795,86378db9-009c-45dc-a5c3-9390f9329e92
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,unboxing on beauty!,4646,235714,19,1749652683,881971,1798,7aaae24c-9b02-4d76-8a20-ae913236972a
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,reaction on food!,7997,,49,1750084683,601579,3394,501e571d-e762-4893-9f31-7783d6cf1d64
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,review on fashion!,6620,290003,60,1752158283,9572,4686,08c9d71a-a60d-4d3a-89c0-0d1790648710
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,unboxing on tech!,3520,NaN,16,1753022283,0.0.0,,bc5664af-9450-4430-a047-39b3394917b5
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,challenge on fitness!,938,236533,84,1748183883,861338,3485,c7fe81fb-8a3c-4136-9227-b8bbb1a6f867
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,review on beauty!,3627,366806,41,1749998283,123579,1712,730181f8-45a2-451f-8f41-56995e237861
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,challenge on tech!,?,255430,107,1747924683,534470,1289,18e4bd0d-bcad-4ad5-8ec5-e44a16c6d100
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,unboxing on fitness!,1964,417213,146,1747924683,725517,1915,c647d9f7-89bf-4104-a343-51ec626a453b
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,challenge on fitness!,,145635,92,1749566283,713448,3478,41a4c605-bd8b-4afc-848b-d30f702c486c
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,reaction on tech!,?,1845,67,1747924683,8174,2042,af299e2d-eb56-4e64-acc0-fd4ce3ca8a0b
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,unboxing on food!,1009,201086,67,1749911883,,2809,050ebfd6-5b35-4b1b-a591-64738e634f98
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,reaction on beauty!,4903,58374,98,1752244683,957726,1099,4cdda16e-66e7-4a19-8718-d534d149a5e8
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,vlog on travel!,4597,0.0.0,131,1748961483,851989,718,a9905385-4672-474a-bd5e-bda7a0df9579
1080,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,720,review on fitness!,2495,341705,36,1751121483,656106,4099,cbf607a9-fda7-42df-b894-8f6543f2285e
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,review on fashion!,8816,490487,69,1748875083,676038,1093,0ed5d1b5-bd5b-4d32-b086-f6475661eff5
?,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,,review on food!,3990,51544,40,1748011083,558593,973,d2be95d6-ae4b-4079-8f77-9c1e67b473c9
720,97aa9797-2f3f-43bb-ba1b-70a6e2a3a2b2,1080,unboxing on travel!,9279,65667,86,1752158283,305332,0.0.0,5fdaedcc-9582-4417-8a03-617888b81ca6
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,reaction on fitness!,1554,387300,175,1749134283,400747,1816,47f30c7e-acbe-465e-b1b7-f8372bc68c11
1080,9791c974-f052-4167-8ed1-58407d9c7e86,1080,unboxing on fashion!,?,71905,115,1749134283,794559,3382,b0123e46-e084-4ce1-9310-54e50076cf57
0.0.0,9791c974-f052-4167-8ed1-58407d9c7e86,1080,vlog on fitness!,5249,0.0.0,0.0.0,1753022283,260880,3041,df0d9bc8-c410-4ad8-9d10-ab7eac72b5e4
720,9791c974-f052-4167-8ed1-58407d9c7e86,1080,reaction on food!,2586,244908,102,1752331083,632344,2546,c0183e53-98ac-4d99-ae6d-6e930ec6a0d5
720,9791c974-f052-4167-8ed1-58407d9c7e86,1080,review on food!,2657,0.0.0,154,1749998283,51403,4661,907c9a38-472f-4cd9-8c9b-1e0ee9ab8f54
720,9791c974-f052-4167-8ed1-58407d9c7e86,1080,vlog on tech!,3122,109070,136,1751639883,383648,2613,16e6b876-79f0-4496-ac03-039c5ddb5c21
1080,9791c974-f052-4167-8ed1-58407d9c7e86,1080,reaction on tech!,2974,275020,153,1752158283,920780,2448,b05f1dc3-4a91-4a0f-a842-75d181674f43
720,9791c974-f052-4167-8ed1-58407d9c7e86,720,review on travel!,4930,445261,148,1747924683,557416,2241,c6829eb7-0eb5-4677-a1c8-28300bce1bd2
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,challenge on travel!,7753,NaN,167,1752071883,243746,1824,8460ab44-9807-48c5-994f-3db496c9acf9
1080,9791c974-f052-4167-8ed1-58407d9c7e86,1080,unboxing on food!,,224759,69,1750775883,421546,4979,f053c0d3-cc6c-465f-8c0d-1f5bcd5a1c16
1080,9791c974-f052-4167-8ed1-58407d9c7e86,1080,challenge on travel!,3344,493465,156,1749307083,286047,3817,8e9ae63e-1c0a-4c6c-8d85-54446a82a12f
1080,9791c974-f052-4167-8ed1-58407d9c7e86,NaN,unboxing on fitness!,8178,15876,153,1749566283,17675,0.0.0,daa4bffa-0245-4731-9206-84da07f46b84
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,unboxing on fitness!,5354,153647,119,1751207883,237666,988,7c43f73c-7ac5-4683-a751-dea225239a75
720,9791c974-f052-4167-8ed1-58407d9c7e86,720,vlog on food!,7192,385606,165,1749134283,120653,495,35072b63-40c7-402f-b9c4-6c2922504c28
720,9791c974-f052-4167-8ed1-58407d9c7e86,1080,review on travel!,9693,351760,110,1749998283,164045,720,eb1d1c79-8e9a-4b9d-a2c3-2afb3e15a62f
720,9791c974-f052-4167-8ed1-58407d9c7e86,1080,review on tech!,0.0.0,228023,35,1747838283,336587,,358814d4-4e8d-4fa9-be5e-1634523fce35
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,reaction on food!,1486,262103,117,1751639883,356483,1979,ab51acc5-d0e0-408b-8336-357d2f66a483
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,vlog on travel!,5444,81317,172,1748615883,939734,497,352f2930-4558-4df7-b4fe-c7044bf0d3be
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,reaction on tech!,2104,382100,169,1750430283,66461,4818,d15ad892-0e80-4a69-992a-f9c22ffd4bc0
1080,9791c974-f052-4167-8ed1-58407d9c7e86,1080,reaction on travel!,3328,432164,126,1749825483,716225,3533,60b7f958-bbb0-40be-9bf8-de96d7ad1dda
720,9791c974-f052-4167-8ed1-58407d9c7e86,,unboxing on tech!,8909,154045,74,1751294283,190368,1775,39a8a207-f40c-4038-9ef0-f5143f765fb9
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,vlog on food!,2098,382251,157,1752503883,774069,305,29e6aa39-a1bf-430f-8a91-c7eedb4ff670
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,vlog on travel!,?,295714,,1748702283,44415,4706,b0df07a7-db3e-48af-9a51-ec6a0b7e16b5
720,9791c974-f052-4167-8ed1-58407d9c7e86,1080,reaction on food!,8037,135139,30,1752590283,760470,726,d14d7845-7e20-4180-acdd-9effa63905f9
1080,9791c974-f052-4167-8ed1-58407d9c7e86,1080,challenge on fashion!,8513,34357,140,1750775883,891780,2264,9981fd71-ed6d-412c-9a88-0cce9a025024
1080,9791c974-f052-4167-8ed1-58407d9c7e86,720,reaction on fitness!,5754,220732,159,1750603083,963072,194,b4ce51f7-4e5c-46d7-a5b4-b04b9f3a0860
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,challenge on travel!,2055,403193,71,1749479883,393370,2873,fc9a5af4-1e92-4a9a-bf66-eda1e63a7597
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,unboxing on fashion!,9716,393548,155,1750775883,770137,1561,f39830fa-6a81-4e5f-958c-8ce016aee07f
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,vlog on travel!,9092,81040,52,1749652683,362167,1219,a58ce09e-f73b-4732-a67a-a8d2480b6b1b
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,challenge on food!,7308,423865,153,1750689483,988442,1012,ac3ca4ef-6f69-4b4c-89d3-3b58b1e698be
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,review on travel!,3136,280481,107,1750689483,726394,1596,bcfd79c5-8a0d-45e4-8dfb-278c26eda153
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,review on fitness!,6030,165092,98,1748356683,143028,627,c2124e28-b08d-44c7-80e9-d88528119b8e
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,challenge on fitness!,9207,?,75,1751035083,316140,4889,20e1ba30-f403-43cc-b02f-2e10c891b6c6
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,review on food!,925,135761,132,1750948683,931675,2122,b0307de8-2268-447e-8e7a-5c6985527312
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,reaction on fashion!,4759,166472,80,1752071883,322660,,db6f035b-2915-44a3-81be-3472d8eb5690
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,unboxing on tech!,168,423580,178,1752676683,297953,1794,9ff0d7b5-6a1e-4295-978d-c8918820f775
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,vlog on tech!,9127,341960,153,1749047883,229890,1804,dbd80cbf-aa15-45cd-b913-35d3dedc6fa7
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,vlog on beauty!,,327971,46,1752158283,390623,,5df150f5-3de3-46cb-8dc7-6899974425b0
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,vlog on beauty!,1481,448034,114,1748875083,630856,,1749b738-46b7-422d-a20a-37329aad89ea
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,reaction on tech!,974,361804,58,1752849483,0.0.0,739,41930786-ae60-4f5f-a1dd-88522c3ecffe
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,review on tech!,0.0.0,454746,111,1752244683,663854,4116,912148da-1324-4c35-957c-7d413a8ed4f3
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,reaction on travel!,4339,409790,159,1749220683,245689,1687,a5a8a613-85a4-4aaa-b8fc-b3912b408c74
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,1080,unboxing on travel!,9129,219403,0.0.0,1749652683,679699,4468,bd447bc1-8863-42a8-b278-d00ef651dcc6
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,unboxing on beauty!,2239,249595,53,1749307083,465732,2973,027aa1fe-46ab-4626-86fe-4fffcdec3f2f
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,unboxing on travel!,3647,177813,30,1750516683,660949,0.0.0,e07c51f5-46b2-493d-aa01-bcb01a9b5b8f
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,reaction on fashion!,0.0.0,386075,154,1752676683,276090,4471,143becde-b844-41d3-b9fc-59f94f425b6c
1080,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,unboxing on fashion!,6992,180877,81,1752071883,929557,2745,69799548-e1e9-443d-8319-91105180fe9a
720,c8990055-a1cd-454f-aecc-6662ef91fd4a,720,challenge on fashion!,53,?,151,1748788683,,4980,0e03f393-6ada-4550-a447-660b72b8dbcf
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,unboxing on fitness!,7057,NaN,146,1752071883,246305,2009,cc956dac-80c6-41ff-bbf6-dba9fe7b5bf6
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,reaction on fitness!,7377,121416,167,1747838283,333948,1402,69571333-2c40-4a38-b33d-a326b3378b82
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,challenge on fashion!,0.0.0,451548,49,1750084683,710478,2880,d501b4f0-860d-4d56-ab4d-12691905c73b
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,review on beauty!,2217,195344,155,1750775883,,,0029f5f0-25ae-4640-bf5e-9b882a85474d
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,challenge on travel!,1747,486345,25,1749134283,815074,NaN,25f58b98-8459-4c0c-afdf-d817300f3cc2
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,vlog on fitness!,,477551,103,1749911883,?,1448,3551a0c7-213e-4103-b210-737a06f0d1d8
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,unboxing on food!,7015,317130,89,1752763083,337816,3209,aabf83f6-8b14-4394-a1c8-d7c7d81c99cd
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,vlog on fashion!,16,450443,128,1750343883,247100,4652,d8d6318e-6054-4d81-a341-c92fff3955f9
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,,unboxing on fashion!,?,326840,11,1748529483,140305,2156,35e66c47-6d67-4fc5-9bb9-64680bcad69a
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,challenge on tech!,7007,495841,110,1751121483,760948,4177,fa80b14c-e0ec-4c37-8bb1-bc2af653cc22
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,reaction on travel!,2554,383973,41,1750948683,359891,3320,3a0a3536-86bf-4c59-b11e-af585c16ad79
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,vlog on travel!,2581,419829,62,1752849483,360849,1735,9946ef96-92c8-4061-9fb1-a4171e5940c1
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,review on food!,2568,159383,155,1749479883,33169,2386,88f1aa6c-031a-4dfe-b510-cf133e89002c
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,unboxing on beauty!,2977,421761,61,1749134283,838704,2372,4281a0b6-50f3-4c7d-9771-f161a08f3875
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,vlog on tech!,1092,195626,138,1750603083,315,4312,7cbafc74-2a08-4476-9afe-eb08103ea906
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,0.0.0,review on fashion!,1949,136434,167,1749998283,0.0.0,3789,2aa2aa84-535c-4421-825d-d2a82f2e178a
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,vlog on fitness!,5913,16391,102,1751812683,NaN,,0b6cb68b-4186-4a14-8292-1d5276345fa2
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,unboxing on fashion!,9453,151683,69,1752244683,600685,3887,f403a065-73c4-425f-bf0d-b85f6abd86b7
1080,6c08497b-24cc-4143-b6dc-1de429fb9ca0,1080,unboxing on food!,3109,NaN,58,1752503883,609774,3649,b3d02456-11fd-4236-977b-f190853d7e47
720,6c08497b-24cc-4143-b6dc-1de429fb9ca0,720,unboxing on fitness!,8774,,155,1749220683,48775,2686,cab80a26-0652-4fda-8b82-62f70e6d9b6d
?,ea7fabd0-4102-4eed-86b2-5905391c1411,720,reaction on fitness!,4595,37792,113,1749047883,230506,4163,1d4e13df-e43a-437f-a089-0fee570a80f1
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,720,vlog on fitness!,3150,224154,13,1751294283,59725,4424,a0402a6e-46b9-442a-add9-5e4fb628fda7
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,720,review on tech!,7981,323286,158,1750948683,NaN,,79980f1b-1303-45d0-9505-5064518f613c
720,ea7fabd0-4102-4eed-86b2-5905391c1411,1080,challenge on fitness!,5433,80048,58,1753022283,48768,552,41accb1a-9ab4-49da-b918-b097e43d4595
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,1080,unboxing on food!,541,475048,?,1750689483,809610,3295,b44ef05e-64af-47a0-9e83-010f14911e4c
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,720,vlog on fitness!,3214,437993,115,1750257483,191037,?,bf696d3d-c8ce-4fe9-ab79-d1e3d1a6abca
720,ea7fabd0-4102-4eed-86b2-5905391c1411,720,review on food!,8314,450525,104,1752503883,655791,1272,32a0ef24-3bd9-4ae8-bc03-39f514d571d2
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,,review on beauty!,3780,,142,1749047883,102568,4579,46dccf83-2a1f-4983-926d-8b689a738dce
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,720,challenge on beauty!,6485,0.0.0,113,1752417483,656133,2900,9a7f533b-d136-4422-9180-4282008a46c4
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,1080,vlog on fashion!,3470,NaN,129,1748875083,652038,869,e07796f9-8a89-4c9c-a073-793ba877aec1
720,ea7fabd0-4102-4eed-86b2-5905391c1411,720,reaction on tech!,5520,357974,61,1751812683,593609,0.0.0,06cb6c46-3afb-4de2-b471-e7e0940f71b7
720,ea7fabd0-4102-4eed-86b2-5905391c1411,1080,challenge on tech!,2392,80791,171,1750689483,158176,2285,430f92e2-ab29-45f9-8d3e-d97d8df460b9
720,ea7fabd0-4102-4eed-86b2-5905391c1411,1080,unboxing on food!,1452,NaN,61,1752590283,644325,2468,4a792e85-8ad4-419a-baab-1d6e2a41d0cc
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,720,vlog on fashion!,3742,193084,17,1752071883,606415,2898,684c8fec-d6fc-4c2b-8ccf-0e0aa9ea50f0
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,720,review on travel!,,120857,55,1748615883,764787,852,4f1fc5d8-36c6-41fc-985e-bad3066265f8
1080,ea7fabd0-4102-4eed-86b2-5905391c1411,1080,vlog on food!,3882,263183,93,1749911883,543192,532,1144770a-63b6-4437-af74-c94a079e9179
720,ea7fabd0-4102-4eed-86b2-5905391c1411,720,challenge on beauty!,6661,393975,75,1749220683,?,1597,4bc4652e-e9df-469c-9738-a44fc016cb91
1080,77b24328-1b84-4c56-8279-088c5798a433,?,unboxing on fitness!,7939,191578,84,1751812683,189072,1181,8725847a-6909-4610-a859-774e034dc5ea
720,77b24328-1b84-4c56-8279-088c5798a433,1080,review on tech!,6323,343599,118,1751380683,21191,4869,acd79857-a4bc-4b17-9826-2f5032f68d8b
720,77b24328-1b84-4c56-8279-088c5798a433,720,reaction on tech!,6951,,87,1750862283,614755,4604,ec3b6644-5f08-440a-a736-93739400aff3
720,77b24328-1b84-4c56-8279-088c5798a433,720,challenge on tech!,3332,338994,175,1749307083,904375,3337,e6f54b78-0e80-4b43-acc7-558e53e3004a
720,77b24328-1b84-4c56-8279-088c5798a433,720,vlog on tech!,7344,428594,10,1751726283,137133,963,595aab1e-d6ce-4ac2-ba24-d8923a62e942
720,77b24328-1b84-4c56-8279-088c5798a433,720,challenge on food!,1258,,,1751985483,,4490,3547c607-90e9-473c-a2ce-76f6b3a49ac4
1080,77b24328-1b84-4c56-8279-088c5798a433,720,review on travel!,5630,459308,NaN,1752244683,784404,3873,e4e2bada-68a2-4c06-b1b0-b5f0d426c3fd
1080,77b24328-1b84-4c56-8279-088c5798a433,1080,unboxing on fashion!,451,24461,34,1751726283,143595,142,d0d05f86-6b5c-44b0-9aa7-f2e8cf6f24d2
1080,77b24328-1b84-4c56-8279-088c5798a433,1080,vlog on fashion!,,,136,1751207883,59364,2377,adc6ff10-1830-42f6-8ce9-3028115a2da6
1080,77b24328-1b84-4c56-8279-088c5798a433,1080,review on travel!,9921,319218,32,1748875083,15738,1844,a04d33fb-ce00-40f4-95f3-c6757cb7387a
720,77b24328-1b84-4c56-8279-088c5798a433,720,reaction on beauty!,64,172846,116,1750775883,NaN,1208,27eda3d5-3472-47bf-bfbc-e16c6eab06ac
720,77b24328-1b84-4c56-8279-088c5798a433,720,unboxing on fashion!,371,455142,58,1751726283,874380,1180,9ce34a11-eabb-479e-9fd9-9e787c40c272
720,77b24328-1b84-4c56-8279-088c5798a433,NaN,challenge on food!,5957,0.0.0,136,1748961483,,2315,d12fe222-553b-4d07-aa25-b421e5a14b83
